Row.names	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name	gene_biotype	description	percentage_gene_gc_content
ENSMUSG00000029201	1010.79035712487	1.27810828047997	0.226519784992317	5.6423692991026	1.67725853528748e-08	3.30489604805177e-07	Ugdh	protein_coding	UDP-glucose dehydrogenase [Source:MGI Symbol;Acc:MGI:1306785]	44.19
ENSMUSG00000029206	27.5971067871028	4.40717820428649	0.605665251221819	7.27659081546416	3.42361671219447e-13	1.34510096603551e-11	Nsun7	protein_coding	Putative methyltransferase NSUN7  [Source:UniProtKB/Swiss-Prot;Acc:Q14AW5]	42.68
ENSMUSG00000029207	7038.82630690717	0.470172558399618	0.120563892139223	3.89977919638394	9.62804535108565e-05	0.000871317943173167	Apbb2	protein_coding	Amyloid-beta A4 protein-binding family B member 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9DBR4]	45.18
ENSMUSG00000029208	649.148188106647	1.07518668214131	0.202302461814729	5.31474838465376	1.06804804593276e-07	1.82365218589116e-06	Guf1	protein_coding	Translation factor Guf1, mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:Q8C3X4]	36.82
ENSMUSG00000029213	2869.91189500674	-0.460221034776054	0.0933230651639356	-4.93148220075722	8.16080050775355e-07	1.18973949231477e-05	Commd8	protein_coding	Mus musculus COMM domain containing 8 (Commd8), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001356611]	42.03
ENSMUSG00000029223	827.172936418018	3.51394196956074	0.274063320079802	12.8216427084717	1.24044297328642e-37	6.89260998413552e-35	Uchl1	protein_coding	ubiquitin carboxy-terminal hydrolase L1 [Source:MGI Symbol;Acc:MGI:103149]	48.03
ENSMUSG00000029228	152.67945129471	3.1225692082917	0.740133752922762	4.21892556036094	2.45469294765406e-05	0.000259874079727688	Lnx1	protein_coding	ligand of numb-protein X 1 [Source:MGI Symbol;Acc:MGI:1278335]	44.71
ENSMUSG00000029229	325.19576947585	1.23673736678305	0.235286632053252	5.25630103159934	1.46981631733327e-07	2.44944196568102e-06	Chic2	protein_coding	Cysteine-rich hydrophobic domain-containing protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9D9G3]	39.91
ENSMUSG00000029233	2375.07005785759	0.361313451184528	0.101918321915298	3.54512755306947	0.000392423136711833	0.00301653959002835	Srd5a3	protein_coding	steroid 5 alpha-reductase 3 [Source:MGI Symbol;Acc:MGI:1930252]	46.81
ENSMUSG00000029238	1790.04672369655	-0.544165753833465	0.158999127234966	-3.42244491084098	0.000620606723450219	0.00445864778635385	Clock	protein_coding	Circadian locomoter output cycles protein kaput  [Source:UniProtKB/Swiss-Prot;Acc:O08785]	39.99
ENSMUSG00000029245	166.155906245502	2.25877749277429	0.336167777503828	6.71919691276349	1.82728837852057e-11	5.73179102991422e-10	Epha5	protein_coding	Ephrin type-A receptor 5  [Source:UniProtKB/Swiss-Prot;Acc:Q60629]	35.23
ENSMUSG00000029247	7672.76430339158	-0.547290149167881	0.0875154395978226	-6.25364109102295	4.00991961884074e-10	1.03841433751285e-08	Paics	protein_coding	Mus musculus phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoribosylaminoimidazole, succinocarboxamide synthetase (Paics), transcript variant 5, mRNA. [Source:RefSeq mRNA;Acc:NM_001356974]	42.99
ENSMUSG00000029253	836.732277491843	0.384102012122342	0.115437810179018	3.32735012494335	0.000876761376533342	0.00601667440043064	Cenpc1	protein_coding	Centromere protein C  [Source:UniProtKB/Swiss-Prot;Acc:P49452]	38.31
ENSMUSG00000029326	7113.06298908049	-0.816019254993004	0.115362679018191	-7.07351165851764	1.51061225415932e-12	5.49128731194213e-11	Enoph1	protein_coding	Enolase-phosphatase E1  [Source:UniProtKB/Swiss-Prot;Acc:Q8BGB7]	47.04
ENSMUSG00000029364	4984.22487268539	-0.408799829309763	0.0739464270627778	-5.52832429567838	3.23304002922044e-08	6.05160370435794e-07	Wsb2	protein_coding	WD repeat and SOCS box-containing 2 [Source:MGI Symbol;Acc:MGI:2144041]	50.2
ENSMUSG00000029385	2317.8023016064	-0.547501299455286	0.128967614304573	-4.24526190088538	2.18338246759055e-05	0.000234988501547876	Ccng2	protein_coding	Cyclin-G2  [Source:UniProtKB/Swiss-Prot;Acc:O08918]	44.23
ENSMUSG00000029390	15487.1064337976	-0.335567874500779	0.0811742380220283	-4.13392084333105	3.56626347316603e-05	0.000362175937473279	Tmed2	protein_coding	transmembrane p24 trafficking protein 2 [Source:MGI Symbol;Acc:MGI:1929269]	46.17
ENSMUSG00000029408	364.854549985078	0.790071226615914	0.22042521599543	3.58430510342472	0.000337976825186471	0.00265039245815584	Abcb9	protein_coding	ATP-binding cassette, sub-family B (MDR/TAP), member 9 [Source:MGI Symbol;Acc:MGI:1861729]	52.38
ENSMUSG00000029413	494.816545673133	-1.71917807235295	0.201892226096825	-8.51532575369423	1.66122657526573e-17	1.12569806396404e-15	Naaa	protein_coding	N-acylethanolamine acid amidase [Source:MGI Symbol;Acc:MGI:1914361]	46.22
ENSMUSG00000029416	4986.94555931906	-0.702268184096428	0.115599235561076	-6.07502446437365	1.23968820112272e-09	2.99496349508504e-08	Slc15a4	protein_coding	Solute carrier family 15 member 4  [Source:UniProtKB/Swiss-Prot;Acc:Q91W98]	48.26
ENSMUSG00000029426	10631.9077001408	-0.446986406130469	0.076942690610607	-5.80934202564589	6.27188426433287e-09	1.34334366930337e-07	Scarb2	protein_coding	Lysosome membrane protein 2  [Source:UniProtKB/Swiss-Prot;Acc:O35114]	45.32
ENSMUSG00000029427	815.48337542473	0.59646537480602	0.185821285166294	3.20988725415517	0.00132787045253535	0.00863982086346856	Zcchc8	protein_coding	zinc finger, CCHC domain containing 8 [Source:MGI Symbol;Acc:MGI:1917900]	45.4
ENSMUSG00000029428	1558.79659264053	-0.515500494854974	0.147648001865127	-3.491415314417	0.000480468753253452	0.00359114385598507	Stx2	protein_coding	syntaxin 2 [Source:MGI Symbol;Acc:MGI:108059]	50.2
ENSMUSG00000029432	2319.4735157303	-0.222300497340188	0.0673998202709923	-3.29823575858795	0.000972944064109839	0.00657921285076779	Nipsnap2	protein_coding	nipsnap homolog 2 [Source:HGNC Symbol;Acc:HGNC:4179]	45.96
ENSMUSG00000029454	833.493018884502	-0.515254257130179	0.138225954306137	-3.72762307713221	0.000193294172575156	0.00161477021831685	Mapkapk5	protein_coding	MAP kinase-activated protein kinase 5  [Source:UniProtKB/Swiss-Prot;Acc:O54992]	47.18
ENSMUSG00000029468	1750.0778951077	0.544953074987187	0.127442845278975	4.2760586033235	1.90231167158975e-05	0.000207493872064372	P2rx7	protein_coding	P2X purinoceptor 7  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z1M0]	47.51
ENSMUSG00000029470	2269.55205693302	0.541139786606467	0.0902028365354428	5.99914378960622	1.98360652795893e-09	4.63668025910401e-08	P2rx4	protein_coding	purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]	48.39
ENSMUSG00000029471	148.601070713874	1.36037533129171	0.336509253625389	4.0426089821771	5.28597303920165e-05	0.000512726202824906	Camkk2	protein_coding	Calcium/calmodulin-dependent protein kinase kinase 2  [Source:UniProtKB/Swiss-Prot;Acc:Q8C078]	50
ENSMUSG00000029472	8430.2077997223	0.348320373700713	0.0589950858840154	5.90422691112802	3.54304231303843e-09	7.96590600045913e-08	Anapc5	protein_coding	Anaphase-promoting complex subunit 5  [Source:UniProtKB/Swiss-Prot;Acc:Q8BTZ4]	45.26
ENSMUSG00000029513	633.58753642248	0.551137545115124	0.144560734902329	3.81249822427573	0.000137569217955823	0.00119653226780181	Prkab1	protein_coding	protein kinase, AMP-activated, beta 1 non-catalytic subunit [Source:MGI Symbol;Acc:MGI:1336167]	51.72
ENSMUSG00000029528	1270.03741855995	-0.473173454743891	0.144192921386561	-3.28153039825984	0.00103245395054612	0.00693580809334054	Pxn	protein_coding	Paxillin  [Source:UniProtKB/Swiss-Prot;Acc:Q8VI36]	54.06
ENSMUSG00000029534	459.535031891552	0.831953629117387	0.173406809621849	4.79769872320264	1.60498944790613e-06	2.19815737907594e-05	St7	protein_coding	Suppressor of tumorigenicity 7 protein  [Source:UniProtKB/Swiss-Prot;Acc:Q99M96]	41.26
ENSMUSG00000029554	2163.99199994424	-0.386255204088083	0.100004036945231	-3.86239611806493	0.000112280314700093	0.00100074590297314	Mad1l1	protein_coding	Mus musculus MAD1 mitotic arrest deficient 1-like 1 (Mad1l1), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001359025]	49.93
ENSMUSG00000029561	288.966004888185	4.50158950780525	0.515758329640873	8.72809850873324	2.5899002776976e-18	1.915147551356e-16	Oasl2	protein_coding	2'-5'-oligoadenylate synthase-like protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z2F2]	46.64
ENSMUSG00000029578	5798.02527202159	-0.458579604193028	0.11773673632745	-3.89495766994615	9.82158803386345e-05	0.000887181811809458	Wipi2	protein_coding	WD repeat domain, phosphoinositide interacting 2 [Source:MGI Symbol;Acc:MGI:1923831]	48.42
ENSMUSG00000029592	5288.90830346213	-0.625908568276516	0.100724615428815	-6.21405766218949	5.16335662164985e-10	1.31608072841214e-08	Usp30	protein_coding	ubiquitin specific peptidase 30 [Source:MGI Symbol;Acc:MGI:2140991]	50.27
ENSMUSG00000029602	2043.08029489035	-1.85328603552301	0.159550810132003	-11.6156479179874	3.43176959166528e-31	9.67261666937774e-29	Rasal1	protein_coding	Mus musculus RAS protein activator like 1 (GAP1 like) (Rasal1), transcript variant 3, mRNA. [Source:RefSeq mRNA;Acc:NM_001359144]	53.26
ENSMUSG00000029605	18.6975821423344	4.89612808032378	1.22830911120167	3.98607161314129	6.71762443516519e-05	0.000633273679181253	Oas1b	polymorphic_pseudogene	Mus musculus 2'-5' oligoadenylate synthetase 1B (Oas1b), transcript variant 1, coding, mRNA. [Source:RefSeq mRNA;Acc:NM_001083925]	49.64
ENSMUSG00000029661	1163.75605779795	-1.3460319316766	0.333843575488131	-4.03192402222654	5.53220736502907e-05	0.000533417792935475	Col1a2	protein_coding	Collagen alpha-2(I) chain  [Source:UniProtKB/Swiss-Prot;Acc:Q01149]	40.94
ENSMUSG00000029669	266.708549211921	1.0263996381589	0.262365572279544	3.9120972665777	9.14980433920439e-05	0.000833077690959022	Tspan12	protein_coding	Tetraspanin-12  [Source:UniProtKB/Swiss-Prot;Acc:Q8BKT6]	41.25
ENSMUSG00000029672	1526.07956083009	1.03083578197715	0.119626388799506	8.61712697609578	6.86549864896045e-18	4.85528064454483e-16	Fam3c	protein_coding	Protein FAM3C  [Source:UniProtKB/Swiss-Prot;Acc:Q91VU0]	42.23
ENSMUSG00000029674	401.06026228514	-0.770371916336089	0.184927770526068	-4.16579897191533	3.10264017988074e-05	0.000320617142499046	Limk1	protein_coding	LIM domain kinase 1  [Source:UniProtKB/Swiss-Prot;Acc:P53668]	51.72
ENSMUSG00000029676	1838.82427745006	-0.403390281731835	0.118075990788643	-3.41636160778787	0.000634639122896633	0.00455441389745156	Pot1a	protein_coding	protection of telomeres 1A [Source:MGI Symbol;Acc:MGI:2141503]	38.38
ENSMUSG00000029718	841.993869171037	-1.67005918963294	0.286133275075648	-5.83664793684486	5.32614727749235e-09	1.15605928853428e-07	Pcolce	protein_coding	Procollagen C-endopeptidase enhancer 1  [Source:UniProtKB/Swiss-Prot;Acc:Q61398]	55.15
ENSMUSG00000029723	18923.1915334613	-0.593524680708657	0.139576019293004	-4.25233993428845	2.11548415450191e-05	0.000228312629504734	Tsc22d4	protein_coding	TSC22 domain family, member 4 [Source:MGI Symbol;Acc:MGI:1926079]	51.27
ENSMUSG00000029752	310.349424554026	1.55905240962365	0.281600057498331	5.5364065741815	3.08740405990916e-08	5.81256865025299e-07	Asns	protein_coding	Asparagine synthetase [glutamine-hydrolyzing]  [Source:UniProtKB/Swiss-Prot;Acc:Q61024]	42.81
ENSMUSG00000029761	1728.03961419098	1.00615432700878	0.164071875397342	6.13239974597788	8.65632594247566e-10	2.1472988128733e-08	Cald1	protein_coding	caldesmon 1 [Source:MGI Symbol;Acc:MGI:88250]	42.95
ENSMUSG00000029777	3755.6858609356	-0.356292980339519	0.0828341683473266	-4.30128034660251	1.69814052867095e-05	0.000187325224058949	Gars	protein_coding	Glycine--tRNA ligase  [Source:UniProtKB/Swiss-Prot;Acc:Q9CZD3]	43.99
ENSMUSG00000029778	1166.29560224178	2.6428152610677	0.394454491436833	6.69992437262162	2.08527431821615e-11	6.44744275686292e-10	Adcyap1r1	protein_coding	adenylate cyclase activating polypeptide 1 receptor 1 [Source:MGI Symbol;Acc:MGI:108449]	50.6
ENSMUSG00000029781	2570.75885676762	0.643292721028249	0.0824902758366361	7.79840671526214	6.26936715005366e-15	3.03300130184686e-13	Fkbp9	protein_coding	Peptidyl-prolyl cis-trans isomerase FKBP9  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z247]	44.16
ENSMUSG00000029797	489.724031397563	-0.918691364089756	0.2681487526983	-3.42605123031616	0.000612424859181915	0.00440637760317051	Sspo	protein_coding	SCO-spondin  [Source:UniProtKB/Swiss-Prot;Acc:Q8CG65]	53.93
ENSMUSG00000029798	167.534349827205	1.93995873505925	0.340645986713305	5.69494082045933	1.23414721047302e-08	2.469310179967e-07	Herc6	protein_coding	E3 ISG15--protein ligase Herc6  [Source:UniProtKB/Swiss-Prot;Acc:F2Z461]	38.82
ENSMUSG00000029804	410.568547704489	1.24669917954537	0.316903219685047	3.9340060375038	8.35416832306325e-05	0.000765654408797993	Herc3	protein_coding	HECT and RLD domain containing E3 ubiquitin protein ligase 3 [Source:HGNC Symbol;Acc:HGNC:4876]	41.43
ENSMUSG00000029821	115.332293555194	1.59060865310202	0.347595872631365	4.57602859625698	4.7388579767116e-06	5.87014712936861e-05	Gsdme	protein_coding	Gasdermin-E Gasdermin-E, N-terminal Gasdermin-E, C-terminal [Source:UniProtKB/Swiss-Prot;Acc:Q9Z2D3]	44.7
ENSMUSG00000029826	182.319843308219	2.94736940882248	0.424512265093536	6.94295465920888	3.83982692384658e-12	1.31705386269786e-10	Zc3hav1	protein_coding	zinc finger CCCH type, antiviral 1 [Source:MGI Symbol;Acc:MGI:1926031]	45.29
ENSMUSG00000029838	23670.3661896044	-0.40989932780012	0.0957850632805429	-4.27936584015792	1.87426572492412e-05	0.000204779324822046	Ptn	protein_coding	pleiotrophin [Source:MGI Symbol;Acc:MGI:97804]	39.97
ENSMUSG00000029840	2711.36532263301	0.671096160850801	0.107757598737125	6.22783143570172	4.72935496783842e-10	1.21021704492792e-08	Mtpn	protein_coding	Myotrophin  [Source:UniProtKB/Swiss-Prot;Acc:P62774]	37.01
ENSMUSG00000029843	353.006298244114	-1.58683247867409	0.354474902293019	-4.47657215901386	7.58510389165479e-06	8.96946875146632e-05	Slc13a4	protein_coding	solute carrier family 13 member 4 [Source:HGNC Symbol;Acc:HGNC:15827]	47.42
ENSMUSG00000029922	8426.7166272843	0.427406268917394	0.0778285813946822	5.49163637905647	3.98226637507139e-08	7.35490184827999e-07	Mkrn1	protein_coding	makorin, ring finger protein, 1 [Source:MGI Symbol;Acc:MGI:1859353]	45.12
ENSMUSG00000029994	610.519770013946	0.936963617407901	0.188353828224498	4.97448672129529	6.5420748244976e-07	9.7122344417427e-06	Anxa4	protein_coding	Mus musculus annexin A4 (Anxa4), transcript variant 1, mRNA. [Source:RefSeq mRNA;Acc:NM_001331120]	46.2
ENSMUSG00000030000	55.6848427105737	4.08753856511348	0.802855077895904	5.09125330044118	3.55704458793149e-07	5.55195851894796e-06	Add2	protein_coding	Beta-adducin  [Source:UniProtKB/Swiss-Prot;Acc:Q9QYB8]	47.6
ENSMUSG00000030008	697.429138230505	-0.539275847542374	0.132262619184342	-4.07731111683759	4.55595135199539e-05	0.0004493110643692	Pradc1	protein_coding	protease-associated domain containing 1 [Source:MGI Symbol;Acc:MGI:1920577]	51.77
ENSMUSG00000030016	4079.79489185022	-0.370756727590661	0.107907459595925	-3.4358767130559	0.000590639684955736	0.00427113295377203	Zfp638	protein_coding	zinc finger protein 638 [Source:MGI Symbol;Acc:MGI:1203484]	38.76
ENSMUSG00000030035	1689.95329857051	-0.430077959806453	0.0849898643180545	-5.06034411582289	4.1850048890956e-07	6.45952183199454e-06	Wbp1	protein_coding	WW domain binding protein 1 [Source:MGI Symbol;Acc:MGI:104710]	54.81
ENSMUSG00000030058	4242.59907876779	0.597215565873494	0.108135034080239	5.52286842976666	3.3350948146321e-08	6.21868877804075e-07	Copg1	protein_coding	Coatomer subunit gamma-1  [Source:UniProtKB/Swiss-Prot;Acc:Q9QZE5]	48.27
ENSMUSG00000030064	6003.05155127139	-0.589346534887882	0.17520566746648	-3.36374127281377	0.000768935917784271	0.00536572146719358	Frmd4b	protein_coding	Mus musculus FERM domain containing 4B (Frmd4b), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001346639]	44.62
ENSMUSG00000030077	155.377287644872	3.25436261178831	0.897180694051203	3.62732126690477	0.000286376881373291	0.0022882100573276	Chl1	protein_coding	Neural cell adhesion molecule L1-like protein Processed neural cell adhesion molecule L1-like protein [Source:UniProtKB/Swiss-Prot;Acc:P70232]	37.88
ENSMUSG00000030082	5968.4054689337	-0.288388564202232	0.0909793167690729	-3.16982556523513	0.00152530475793317	0.00970049932383397	Sec61a1	protein_coding	Protein transport protein Sec61 subunit alpha isoform 1  [Source:UniProtKB/Swiss-Prot;Acc:P61620]	48.54
ENSMUSG00000030083	1564.34260754424	-0.450785597791574	0.124959484494096	-3.60745404493783	0.000309216282941519	0.00244655747381882	Abtb1	protein_coding	ankyrin repeat and  BTB (POZ) domain containing 1 [Source:MGI Symbol;Acc:MGI:1933148]	55.95
ENSMUSG00000030089	150.129996069559	1.39738187334585	0.339686092961148	4.11374472579799	3.89291919063648e-05	0.000390657855621766	Slc41a3	protein_coding	solute carrier family 41, member 3 [Source:MGI Symbol;Acc:MGI:1918949]	51.36
ENSMUSG00000030092	217.419672280106	4.26905613505374	0.782066313562797	5.45868817134642	4.79665330466263e-08	8.70859879902084e-07	Cntn6	protein_coding	Contactin-6  [Source:UniProtKB/Swiss-Prot;Acc:Q9JMB8]	36.57
ENSMUSG00000030096	5251.70725681614	-0.828560763033115	0.136398162512693	-6.07457423010381	1.24317120115588e-09	2.9996518014987e-08	Slc6a6	protein_coding	solute carrier family 6 (neurotransmitter transporter, taurine), member 6 [Source:MGI Symbol;Acc:MGI:98488]	50.76
ENSMUSG00000030101	1239.0599753961	0.644777241722302	0.115301951778252	5.59207569150552	2.24370961462842e-08	4.30331997882579e-07	Sumf1	protein_coding	Sulfatase-modifying factor 1  [Source:UniProtKB/Swiss-Prot;Acc:Q8R0F3]	43.04
ENSMUSG00000030103	732.991744392207	0.741941149469793	0.20054799389914	3.69956904102931	0.000215965884737544	0.00178348387531879	Bhlhe40	protein_coding	Class E basic helix-loop-helix protein 40  [Source:UniProtKB/Swiss-Prot;Acc:O35185]	47.28
ENSMUSG00000030107	529.635009534197	4.44635633527556	0.534946908032675	8.31177125899748	9.42840345406538e-17	5.78434039036794e-15	Usp18	protein_coding	ubiquitin specific peptidase 18 [Source:MGI Symbol;Acc:MGI:1344364]	44.8
ENSMUSG00000030108	1192.16443633034	-1.93006751151429	0.351370002474494	-5.49297748220379	3.95213200490295e-08	7.30618471780918e-07	Slc6a13	protein_coding	Sodium- and chloride-dependent GABA transporter 2  [Source:UniProtKB/Swiss-Prot;Acc:P31649]	47.71
ENSMUSG00000030120	15065.4126360862	-0.233575814404223	0.0645990564360742	-3.61577749413978	0.000299447506760198	0.0023789440814838	Mlf2	protein_coding	Myeloid leukemia factor 2  [Source:UniProtKB/Swiss-Prot;Acc:Q99KX1]	53.36
ENSMUSG00000030170	143.818195753826	-2.16199174664497	0.376344079737931	-5.74472102271539	9.20726588813526e-09	1.88685887241786e-07	Wnt5b	protein_coding	wingless-type MMTV integration site family, member 5B [Source:MGI Symbol;Acc:MGI:98959]	48.21
ENSMUSG00000030189	4538.41264275316	-0.769509097807868	0.117697074774379	-6.53804777461961	6.23270172580614e-11	1.82825917290313e-09	Ybx3	protein_coding	Y box protein 3 [Source:MGI Symbol;Acc:MGI:2137670]	44.55
ENSMUSG00000030207	9191.65268237228	-0.673545873846309	0.0971033922147165	-6.93637841566806	4.02279150830405e-12	1.37496044382245e-10	Fam234b	protein_coding	Protein FAM234B  [Source:UniProtKB/Swiss-Prot;Acc:Q8BYI8]	48.15
ENSMUSG00000030208	179.543520415452	-1.47266002545804	0.392236522217913	-3.75452040297228	0.000173673698538496	0.00147300745275912	Emp1	protein_coding	Epithelial membrane protein 1  [Source:UniProtKB/Swiss-Prot;Acc:P47801]	46.2
ENSMUSG00000030223	696.282480685904	1.1671340174862	0.369114732820512	3.16198166507142	0.00156699430334499	0.00992021654018666	Ptpro	protein_coding	Receptor-type tyrosine-protein phosphatase O  [Source:UniProtKB/Swiss-Prot;Acc:E9Q612]	42.93
ENSMUSG00000030225	581.255899517182	0.592508859431717	0.138838767310629	4.26760386100286	1.97583788242942e-05	0.000214551061627511	Dera	protein_coding	Deoxyribose-phosphate aldolase  [Source:UniProtKB/Swiss-Prot;Acc:Q91YP3]	44.67
ENSMUSG00000030226	52.4957509038142	2.52038008267324	0.546833721018424	4.60904290609452	4.04526852916099e-06	5.10197032134391e-05	Lmo3	protein_coding	Mus musculus LIM domain only 3 (Lmo3), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_001356305]	38.47
ENSMUSG00000030246	6533.67004021066	1.044671141464	0.139707357902518	7.47756708843444	7.57111200981721e-14	3.2503970500425e-12	Ldhb	protein_coding	L-lactate dehydrogenase B chain  [Source:UniProtKB/Swiss-Prot;Acc:P16125]	44.21
ENSMUSG00000030255	2538.05198922145	-0.900279929239865	0.133251616553585	-6.75624020574515	1.41618561152465e-11	4.50032316551167e-10	Sspn	protein_coding	sarcospan [Source:MGI Symbol;Acc:MGI:1353511]	45.55
ENSMUSG00000030272	2798.59833408387	-0.575294141746872	0.124296444966978	-4.62840382844186	3.68494918840044e-06	4.69011072094317e-05	Camk1	protein_coding	calcium/calmodulin-dependent protein kinase I [Source:MGI Symbol;Acc:MGI:1098535]	50.25
ENSMUSG00000030286	5867.55780912414	-0.282310347308243	0.0711541893624784	-3.96758574354743	7.2604394088445e-05	0.000679177612425242	Emc3	protein_coding	ER membrane protein complex subunit 3  [Source:UniProtKB/Swiss-Prot;Acc:Q99KI3]	44.15
ENSMUSG00000030303	214.344871734985	1.62600196403599	0.356683568787898	4.55866798002935	5.1479080640514e-06	6.33248045728473e-05	Far2	protein_coding	Mus musculus fatty acyl CoA reductase 2 (Far2), transcript variant 1, mRNA. [Source:RefSeq mRNA;Acc:NM_001347516]	42.16
ENSMUSG00000030310	13197.7853277873	1.07975484244927	0.198325294367258	5.44436273695772	5.19911770403921e-08	9.33638056504185e-07	Slc6a1	protein_coding	Sodium- and chloride-dependent GABA transporter 1  [Source:UniProtKB/Swiss-Prot;Acc:P31648]	51.94
ENSMUSG00000030315	2162.78619986258	-0.44321389623874	0.114600642223509	-3.86746433213111	0.00010997290738113	0.000982882859718848	Vgll4	protein_coding	vestigial like family member 4 [Source:MGI Symbol;Acc:MGI:2652840]	48.35
ENSMUSG00000030319	105.445115760984	2.15049457001336	0.532666789533017	4.0372229173489	5.4087669246083e-05	0.000523496767613458	Cand2	protein_coding	Cullin-associated NEDD8-dissociated protein 2  [Source:UniProtKB/Swiss-Prot;Acc:Q6ZQ73]	50.26
ENSMUSG00000030327	1815.82622369876	0.392262307287562	0.111450548715982	3.51960857803575	0.000432184097665833	0.00327369509033843	Necap1	protein_coding	Adaptin ear-binding coat-associated protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q9CR95]	45.13
ENSMUSG00000030329	52.7565136463112	2.22399310934958	0.456862525911965	4.86797008555291	1.12750391986277e-06	1.59011575297253e-05	Pianp	protein_coding	PILR alpha-associated neural protein  [Source:UniProtKB/Swiss-Prot;Acc:Q6P1B3]	56.27
ENSMUSG00000030339	455.082371737906	1.04704305434527	0.178424958724229	5.86825442937928	4.40407076553724e-09	9.76629056421531e-08	Ltbr	protein_coding	Tumor necrosis factor receptor superfamily member 3  [Source:UniProtKB/Swiss-Prot;Acc:P50284]	53.11
ENSMUSG00000030342	49588.0635937261	-0.49588589564055	0.117448115208925	-4.22216988972904	2.41961619481124e-05	0.000256439758892038	Cd9	protein_coding	CD9 antigen  [Source:UniProtKB/Swiss-Prot;Acc:P40240]	50.16
ENSMUSG00000030351	39.1786769547924	3.18421246426311	0.955475655129704	3.33259403017533	0.000860403901833901	0.00591695017074459	Tspan11	protein_coding	Tetraspanin-11  [Source:UniProtKB/Swiss-Prot;Acc:Q9D1D1]	49.8
ENSMUSG00000030357	9501.73029131146	-0.380005302458285	0.116998782339887	-3.24794237049708	0.00116242811914592	0.00767115780833044	Fkbp4	protein_coding	Peptidyl-prolyl cis-trans isomerase FKBP4 Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed [Source:UniProtKB/Swiss-Prot;Acc:P30416]	52.96
ENSMUSG00000030401	1333.2840850426	-1.24180171596166	0.162923701743207	-7.62198319013722	2.49807574134288e-14	1.12459669022306e-12	Rtn2	protein_coding	reticulon 2 (Z-band associated protein) [Source:MGI Symbol;Acc:MGI:107612]	50.13
ENSMUSG00000030409	169.195455855432	-1.68690460482211	0.403401766487436	-4.18169860660401	2.89339352611351e-05	0.000301557970502978	Dmpk	protein_coding	Myotonin-protein kinase  [Source:UniProtKB/Swiss-Prot;Acc:P54265]	55.72
ENSMUSG00000030421	1402.95496783131	-0.40860339664085	0.119647368909486	-3.41506378589872	0.00063767076812156	0.00456774257768991	Uri1	protein_coding	URI1, prefoldin-like chaperone [Source:MGI Symbol;Acc:MGI:1342294]	40.4
ENSMUSG00000030428	6938.05685322661	-0.598417747591691	0.121676789462875	-4.91809284443912	8.73914633393035e-07	1.26363507734035e-05	Ttyh1	protein_coding	tweety family member 1 [Source:MGI Symbol;Acc:MGI:1889007]	52.09
ENSMUSG00000030447	4345.00850990811	0.598352291683371	0.142026600845566	4.21295931974037	2.52046471505566e-05	0.000265680204760989	Cyfip1	protein_coding	Cytoplasmic FMR1-interacting protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q7TMB8]	43.29
ENSMUSG00000030493	513.102368047345	-0.447713160662874	0.13167803379215	-3.40005958297932	0.000673711707647811	0.00479588041373888	Faap24	protein_coding	Fanconi anemia core complex-associated protein 24  [Source:UniProtKB/Swiss-Prot;Acc:Q8BHL6]	49.52
ENSMUSG00000030519	577.996912101927	2.00832674332474	0.25871440070192	7.76271725839742	8.31287986999982e-15	3.94314360272577e-13	Apba2	protein_coding	Amyloid-beta A4 protein-binding family A member 2  [Source:UniProtKB/Swiss-Prot;Acc:P98084]	46.43
ENSMUSG00000030541	1951.66846137414	-0.796058750444213	0.108481053219577	-7.33822844467511	2.16439516625533e-13	8.66114345541843e-12	Idh2	protein_coding	Isocitrate dehydrogenase [NADP], mitochondrial  [Source:UniProtKB/Swiss-Prot;Acc:P54071]	48.21
ENSMUSG00000030545	263.48370944388	1.12037307298052	0.234237818031157	4.78305801513015	1.72648268864947e-06	2.34637563444129e-05	Pex11a	protein_coding	Peroxisomal membrane protein 11A  [Source:UniProtKB/Swiss-Prot;Acc:Q9Z211]	46.69
ENSMUSG00000030554	2201.2517835581	-0.774309175233709	0.215370069032566	-3.59524969607836	0.000324080591110092	0.00254964374429979	Synm	protein_coding	synemin, intermediate filament protein [Source:MGI Symbol;Acc:MGI:2661187]	48.25
